10000 200000
2 1723 992
1 6090 6874
2 8604 5594
2 9148 9667
1 4493 7415
2 4365 8387
1 7269 6260
2 9258 6763
1 3926 2971
2 4531 8755
2 7011 2494
1 7759 5914
1 7747 9531
2 7500 2677
1 3046 4217
2 8487 2325
1 194 8117
1 5148 9428
2 5848 2867
2 9096 3476
2 9186 1047
1 7580 183
2 5943 1590
2 6252 4825
1 6336 9589
2 1607 9975
1 5420 9774
2 4540 5340
2 6160 2846
2 10 8189
2 7701 2542
2 4688 2326
1 7311 5472
2 3504 6439
2 5327 9101
1 4384 8964
1 9914 9396
2 4485 9630
2 2981 6065
1 2048 2382
2 7117 6440
1 6814 9489
2 9470 6045
2 4856 7462
1 3480 7371
1 8150 2587
2 4792 7933
2 9655 8597
2 3037 5983
1 8321 2810
2 6840 9987
2 600 6569
1 1301 4625
1 2096 657
2 9017 1509
2 5041 2510
2 9603 9450
2 3120 290
1 9788 7857
2 1506 6195
2 7812 7509
1 2576 5093
1 9224 7004
2 2416 5115
1 899 7376
1 1432 373
1 366 8252
2 9090 9585
2 7806 7742
2 5112 2394
2 146 2694
1 7020 218
1 7084 8983
1 4262 2176
1 2064 4672
2 9503 3732
2 4960 7733
1 7077 6635
2 7711 2187
2 9599 4888
1 8967 120
1 6470 8571
2 1658 1291
1 1429 5632
1 9748 5572
2 5473 980
1 2018 5539
2 9999 7749
2 4757 5375
2 4015 7953
1 2199 6401
2 6859 3284
1 4333 1126
2 9382 7063
2 6742 2225
1 8707 9896
2 9812 8615
1 8848 2179
2 2045 2205
1 1801 3860
2 1966 825
1 2830 2419
1 4284 5485
1 6344 4122
1 1692 3307
2 6847 1392
2 4411 4812
1 165 508
2 2605 146
1 7717 1909
2 943 6977
1 2654 961
2 9849 1227
1 1306 5646
2 5582 7147
1 6404 9755
1 4395 3204
2 2770 9596
1 1041 8305
2 7929 3928
2 5714 6155
1 9461 7106
2 3117 1715
1 3074 4049
1 723 6370
2 289 5937
1 3798 2560
1 4991 8261
2 7401 4763
2 8087 8804
1 5382 1943
1 2931 6036
2 6525 493
1 5860 7241
1 4688 5419
1 8871 661
1 7962 2753
1 7461 5044
1 1257 1701
2 8735 5304
2 7528 1941
2 185 5008
1 4125 405
1 7333 7362
2 559 9841
1 2074 5006
1 3508 6992
2 3013 7813
1 3715 8186
1 4714 2671
2 6493 8922
2 1025 8136
2 3372 9048
1 4414 5348
1 9529 9405
1 3982 2337
2 8971 4442
1 3106 8833
1 3589 7935
2 3184 1250
1 5745 4787
1 9325 3937
1 1112 8165
1 5334 5838
2 8211 3007
2 4298 2545
1 4511 8629
1 1314 3175
1 334 8845
2 4529 522
1 696 5798
1 6533 6106
2 5085 2239
1 4439 506
1 7517 9172
2 3231 4657
2 2220 1699
2 1371 8598
2 2707 640
2 3760 4231
2 1629 6912
2 8475 472
2 126 993
1 8197 1674
2 3779 3382
1 2619 1465
2 8697 265
2 2786 5135
1 1866 5645
1 5968 5855
1 4465 4431
2 3135 2134
1 4717 7726
2 4458 8246
1 1770 2576
2 5204 8024
2 3358 4511
2 74 2978
1 818 450
2 2043 5643
2 5309 5434
2 5316 7116
1 857 6035
2 4282 9332
2 4380 2922
1 1283 6662
1 1442 9419
2 2606 3760
1 1251 1067
2 4569 1442
1 9106 1141
1 2640 1102
1 8008 895
2 7177 5043
2 5995 7710
2 4390 423
2 6834 908
1 5866 8270
1 2070 2792
1 779 8276
1 9853 9004
2 8657 6870
2 1521 6983
1 2165 7587
1 875 6636
2 5876 7038
1 5255 5017
2 1688 7708
1 5589 2988
2 7674 5138
2 32 2715
1 6619 3033
2 1678 870
2 8642 8677
2 4913 4657
1 7672 7091
1 2326 7915
1 7846 9361
2 6103 6109
1 1481 3334
2 2889 5958
2 3580 8107
2 4974 7340
2 8650 1626
1 699 251
1 2777 6147
1 5557 3688
1 3705 655
1 6791 8629
2 2842 3158
1 4156 38
1 838 3061
2 5623 2132
1 2491 6539
1 4589 3770
1 8760 6396
2 9266 9249
1 8922 1555
1 5488 2827
2 2399 6858
1 8440 7425
2 8723 5320
2 1381 2546
2 5146 7323
1 8912 7610
1 7640 1340
2 6956 544
1 8039 2685
1 9867 2377
2 6646 3185
2 7188 4965
1 4866 9279
2 2042 1777
1 9251 469
1 716 883
2 3981 2663
1 7757 3015
2 8231 5514
2 5994 6082
1 213 2126
1 652 6217
2 3686 8025
1 1946 4749
1 974 8154
1 3944 9893
1 4003 3841
1 4590 7955
2 3343 1019
2 271 3399
2 3852 6015
1 2290 2048
1 2115 3952
1 38 1421
1 7084 2167
2 5033 3609
2 2322 9476
2 8198 9355
1 9873 621
1 6023 3640
2 1289 1538
2 6874 711
1 9133 4635
1 2447 7474
1 6909 5431
1 6267 1199
2 159 6498
1 6795 6365
1 2348 6123
2 3589 4098
2 3703 2433
1 7224 9046
1 8483 6155
1 3013 8274
1 454 7414
2 2957 1632
1 8010 3509
2 5543 8861
1 6034 1771
1 9174 1463
1 9071 7308
2 7794 1211
2 1654 9642
1 2958 3792
1 6428 1390
2 8999 8214
2 9587 502
1 2349 1633
2 692 3658
1 9516 585
2 7238 3995
2 4149 5383
1 1931 4241
1 2270 640
2 2406 8454
2 6220 3643
2 2932 2697
1 3188 2536
1 6787 7701
1 6857 6563
2 6688 6353
1 3164 5605
2 8123 8343
1 8742 3235
2 6338 5516
2 6368 8570
1 2231 7874
1 9288 5001
1 1077 4943
1 9687 3100
2 4053 7061
1 8880 7102
1 3204 7591
1 2996 6587
2 7177 3439
1 7094 2502
1 3263 1904
2 4211 3266
1 8072 3815
1 8010 1845
2 2477 2691
2 561 8084
1 8611 5592
2 1545 8038
2 913 4613
2 3253 5071
1 9515 8768
2 2673 9681
2 3535 5464
2 6573 1847
1 6772 6059
1 4061 9225
1 9546 1425
2 5482 476
1 1227 6491
1 4718 6234
2 3723 1597
2 7057 4560
1 3495 5433
2 1674 6749
2 1134 8845
2 719 3974
1 7691 3027
2 6333 8470
2 5912 4023
2 4942 6002
1 1469 1595
2 5173 1355
1 618 2622
2 8355 8215
1 3503 9207
1 6536 8871
1 1965 3188
2 3989 2427
1 3004 726
1 2610 222
2 8968 7202
2 3749 3994
1 1463 6887
1 4411 1103
2 1402 4198
1 9876 3540
1 4058 9705
2 4419 9133
1 1139 2833
2 7459 3342
2 9060 6540
1 7996 8730
1 3024 2701
1 954 218
1 7136 9951
2 3376 6566
2 8675 5553
1 9087 1821
2 3717 8485
1 5738 844
2 9114 3831
2 9174 2029
2 9474 5396
2 1302 6601
2 7756 2768
2 8852 6994
1 8130 1614
1 9490 2637
1 2491 7764
1 260 6851
1 3618 8328
1 8533 5138
2 8412 2414
1 238 7899
1 7097 7780
2 8 1601
1 4219 4699
2 2426 236
1 5189 8854
1 8829 4892
2 8579 2487
2 5861 8940
1 6328 1325
2 5786 9878
2 9029 887
2 8861 3250
2 2430 8630
2 8638 184
1 5633 2101
1 1449 4961
1 1036 4592
1 9991 9913
2 4280 2543
1 7824 9738
2 2127 4535
2 2268 7701
1 7823 8053
2 5436 5977
2 7203 9527
2 7195 9258
1 124 1489
1 160 5613
2 6404 1756
2 833 3743
1 111 405
1 6555 2376
2 4395 922
2 4128 5799
1 9745 5198
2 3339 7295
1 5064 968
1 3896 3623
1 4790 4232
1 6671 7695
2 4403 5432
1 2407 9678
2 1065 539
1 8445 3528
2 4677 3416
2 6276 3610
1 8230 5199
2 7621 8204
1 2285 505
2 6520 6947
2 1063 5220
2 5790 706
1 6567 2637
1 1771 1127
2 6701 4288
2 5630 8901
1 6567 2336
1 3312 7337
1 1073 9635
2 8386 7181
2 7663 5235
1 5841 9256
1 9128 5931
2 3682 700
1 8360 9656
1 2974 8187
1 6189 2321
2 1152 5658
2 65 5827
1 4979 6648
2 6981 4347
2 7939 7876
2 8369 3434
1 759 3710
1 5701 6517
1 2463 3485
2 4955 1016
2 8992 3607
1 8414 696
1 7687 6158
2 7209 10000
2 5033 8714
1 1022 8801
1 6377 925
2 8581 1734
1 8629 520
1 6100 7702
1 8614 3238
2 1969 8402
1 9129 7873
2 8564 8281
1 5971 2335
2 2090 1037
1 9213 436
1 1779 8556
2 3065 9326
2 6684 5166
2 4228 2318
2 5866 4294
1 1206 2154
2 5776 2190
1 3000 311
2 5443 8034
2 3672 6986
2 3332 5467
1 8737 2767
1 1816 9962
1 5347 6610
2 8312 3841
2 2826 7333
2 4632 2003
2 9225 2942
2 6597 414
2 9416 8117
2 8790 6682
1 2665 2172
2 9303 1000
2 1605 9878
2 8031 1509
2 2189 9758
2 1457 6843
1 1991 9539
2 8294 3799
2 5099 9728
1 4109 8305
1 2341 1124
1 5945 6442
2 7368 7167
2 8524 6093
2 6986 7223
2 4437 8550
1 386 2263
2 6683 6932
1 3971 2939
2 3427 783
2 7677 8488
2 1161 2276
1 938 5482
1 4813 4553
1 7289 3465
2 2642 2735
1 1032 1192
1 8941 9882
1 5170 4679
2 9437 5792
2 2194 3237
1 7162 908
1 6377 4150
2 2333 4287
2 1556 6058
1 4629 4477
2 8214 4797
2 1136 8185
2 167 6134
2 5050 4724
1 1132 9791
1 8337 8950
2 9701 5901
1 589 1048
2 3998 9595
2 5496 5441
1 6111 328
1 4797 7565
1 4331 5957
2 2008 5485
1 1316 9621
2 7297 815
1 6323 8459
2 7264 4340
2 1250 8266
2 302 5929
1 6905 8579
1 3286 2128
1 1148 893
1 3302 6109
1 2292 8236
2 6311 3307
2 2763 4490
1 4474 2846
2 939 2880
1 5013 3567
2 3526 3328
2 6740 2220
1 9508 2217
1 6580 463
1 9370 2821
1 512 8277
2 8182 8894
1 195 6252
2 5901 6853
1 684 862
1 8912 6011
1 3543 28
2 4921 689
1 7038 8280
2 8189 8576
1 820 2822
2 49 8502
2 2503 4764
1 4272 1172
1 6669 942
1 5171 3665
1 9390 158
2 2376 9388
2 9316 1058
2 6410 6496
2 2356 8584
1 6067 9231
1 3990 5488
1 2139 1513
1 4705 8288
1 6847 9434
1 8491 9906
1 1198 4952
1 673 8521
1 2575 4757
2 6001 3205
1 8128 757
2 9769 8595
2 1612 9997
1 3540 469
1 8437 7687
1 6767 4060
1 7601 9953
1 208 4186
1 8699 4114
1 678 9915
1 8700 5353
2 1735 2645
2 5364 3916
2 8885 8862
1 5243 8936
2 6566 5427
1 6478 4865
1 161 3587
2 6692 8497
2 1180 7393
1 1106 9088
1 8912 4839
2 3958 4929
1 975 4949
1 1768 8678
2 5898 2225
1 3157 1056
2 444 3858
2 8550 67
2 5640 6566
1 5811 7524
2 37 4965
2 7502 8580
2 5858 8885
1 7403 4953
2 8244 298
2 9086 1914
1 7110 3607
1 3738 2768
1 364 5859
1 2233 5975
2 836 8281
2 6162 5709
2 8584 944
2 1836 9785
2 1879 7482
2 13 7407
2 3634 8726
1 7914 7706
1 156 8089
2 30 5909
2 5485 867
2 2814 5943
2 4462 5645
2 5140 5213
1 8557 8043
1 669 1868
2 6532 5786
2 7797 6187
2 4952 9693
2 5566 3910
2 476 8931
1 1857 4393
2 4484 49
1 7329 9275
2 42 3742
2 4081 8362
1 7963 5086
1 4293 4804
2 7791 8474
1 3549 5027
2 1255 1428
1 3814 4877
1 7123 2699
2 1533 8497
2 4283 590
2 9646 9017
2 7346 4604
2 1268 4372
2 521 672
1 3274 8602
1 3099 5310
2 2511 5501
1 9461 9156
2 5206 5509
2 4107 5742
2 9602 4233
1 7984 4206
1 8762 8817
1 1448 8215
2 6636 7322
1 1989 498
1 9820 5697
2 5125 8321
1 5528 1153
1 6148 8262
2 736 3794
1 5204 7947
2 458 9727
2 2936 1034
2 5914 9696
2 5969 5969
2 4123 4388
1 3049 7508
1 5602 6730
2 1085 990
1 4134 5399
2 396 9104
1 2658 3516
2 3948 8449
1 3550 5070
1 3742 6810
1 5567 8455
1 391 9637
2 3041 6964
1 2015 1536
1 40 4200
1 9999 3929
2 5171 7742
2 4182 8116
1 7384 8828
1 3699 107
2 88 4239
1 4270 5135
2 3415 8563
1 1730 8301
2 7284 3238
1 4167 6706
2 1937 1495
2 9331 6350
1 4060 5908
2 7542 1753
1 4197 5988
2 5059 2275
2 352 8262
2 6617 8548
2 1583 186
1 6243 1785
2 6329 2263
1 827 6440
2 6061 6880
2 3785 8116
2 9652 4218
1 2644 8252
2 8612 1687
1 970 8649
1 1121 8199
2 5297 1493
2 5700 1491
2 4467 9666
2 856 7627
2 1491 6337
2 1499 1967
2 6837 2173
1 4662 9591
2 457 766
1 853 5430
1 2527 1975
1 8688 2180
2 8626 3309
2 115 2853
2 7468 1802
2 1282 5045
2 1305 7260
2 2636 5284
2 4965 4238
1 6334 9572
1 1826 1955
1 8109 5737
2 5326 1537
2 6770 9452
1 309 7684
1 8852 9945
2 6842 31
2 2358 8073
2 3831 527
2 3706 107
1 278 985
2 6101 570
2 7521 4428
2 8385 6314
1 2589 3261
1 1413 7383
1 9905 7968
2 2644 5348
1 2113 4770
2 542 2252
2 6827 2429
2 6006 4765
2 7036 9841
2 6707 4946
2 3332 5976
1 9913 7637
2 8646 371
2 2656 734
1 9967 8274
1 8504 842
2 8649 1624
2 9705 1473
1 7546 3092
1 2239 6565
1 4652 377
2 7774 3590
1 7935 5015
1 9478 8460
1 1443 4009
2 5296 6125
1 1641 9803
1 7811 5884
2 2135 9865
1 7693 4228
1 148 3949
2 5707 5078
2 8156 3087
1 7461 5870
2 6713 1278
1 6325 9812
1 3027 5102
2 1811 4120
1 9811 7302
1 4984 7260
2 8648 496
1 9958 6228
2 577 3141
1 1415 6430
1 6662 1161
1 249 5794
1 7581 1257
2 6098 6563
2 3477 2442
1 8896 4716
2 9582 3020
1 5266 4621
1 2278 4061
2 5285 7984
1 5856 3409
2 7273 4157
1 6123 4405
2 4616 1357
2 4589 409
1 3878 7644
1 3955 1312
2 8683 1847
2 8400 3515
1 3346 2518
2 9254 1631
2 5954 4781
1 828 3656
1 541 1852
2 5613 9325
2 825 6065
2 7411 5117
1 6581 9816
1 3852 275
2 2621 4286
1 7229 6225
2 2018 2467
2 7249 3693
1 7576 6694
1 1609 4187
1 5775 2396
2 2770 9760
1 1602 1921
1 668 5636
1 1155 7323
2 2833 8414
2 6649 6407
1 9161 577
1 4563 1233
1 3227 9540
1 8203 262
1 7513 3792
1 7224 7469
1 7527 1491
2 3223 9583
2 776 8927
2 5125 5789
1 4117 1288
1 8437 7878
2 5918 7436
2 6539 941
1 8674 6006
2 8827 3559
1 8229 7794
1 5911 7843
1 7470 660
2 8856 7683
1 4845 8359
1 1307 3023
2 2669 2444
2 1685 9745
2 7691 6871
1 3509 5387
2 7074 495
2 2533 7230
2 1955 5877
2 2439 1849
1 2818 602
1 2525 7697
2 2382 9872
1 4977 297
2 5498 5186
1 9324 6096
1 4015 1111
2 9011 1224
1 425 112
1 1055 9779
1 6253 7291
2 2518 1311
1 3975 7086
2 1438 900
1 7484 9441
1 2930 4709
2 6476 3561
1 8731 9017
2 1222 2352
1 1782 1727
1 6263 2803
1 4119 213
1 7127 1392
2 9708 6556
1 6879 106
2 6576 9507
1 9153 7301
1 8132 5990
2 7994 8601
1 4403 2674
1 1479 5965
2 3371 7536
1 5778 5848
1 6922 9442
2 910 6537
2 3384 4169
2 2108 2984
1 2836 7011
1 8462 2733
1 5450 8311
1 1474 5347
1 9563 5069
1 7907 2269
1 1500 3447
2 5073 8540
1 2426 4649
1 2916 4305
1 8560 1571
2 734 3976
2 9756 7443
1 3965 2431
1 4113 518
1 887 5860
2 2953 6733
1 3981 4637
1 7059 5551
2 8393 2004
1 5954 8866
2 2439 8994
1 476 7379
2 917 5155
1 3331 1363
2 9353 1595
2 7013 7156
2 3320 6427
2 3208 511
1 8838 4785
2 6678 2294
2 4422 1874
1 6578 6272
1 5732 322
2 2548 4136
1 4349 6165
2 8535 6172
2 7282 6939
2 7441 3839
2 9271 1964
2 9127 9991
2 4550 8834
1 3431 8149
1 5757 4169
1 8539 5144
1 2803 9242
2 5616 7873
1 2779 9814
1 6453 6277
2 7286 2437
2 3189 4683
2 5950 9409
1 2696 8340
2 9051 3295
2 3553 8603
2 6632 8716
2 3243 5492
2 1397 2830
1 3819 2780
2 2346 2168
1 3937 1455
1 12 5380
2 3893 7047
1 3623 8813
1 5662 2543
1 1173 3894
1 8328 3966
2 1706 3177
1 5050 9363
2 8273 7665
2 6811 5004
2 9591 3831
2 1034 2343
1 3872 9263
2 2758 2689
1 7083 6636
2 6007 9692
1 175 5740
2 6571 8470
1 9062 5836
2 7329 405
1 2796 9183
1 4019 3729
2 7051 1202
1 1501 9115
2 8068 4219
2 804 1146
2 1641 3399
2 6198 1058
2 1231 2055
2 1568 385
2 5866 186
1 4314 1992
1 9542 8252
2 621 6522
1 5962 8084
1 7452 6580
2 4550 1113
2 6512 6570
1 9778 8810
2 2457 4297
2 485 1576
1 4005 2187
2 7650 5188
2 5941 538
1 7969 6379
1 5948 4744
1 5530 3161
1 2875 4073
1 5420 8739
2 7791 7412
2 7107 7127
1 5219 835
2 4192 5783
1 5620 7981
2 1246 2358
2 8099 69
2 4149 8472
1 2645 4165
1 8030 8181
1 3418 4317
1 4174 9756
2 8460 3286
2 1391 4746
1 1817 9827
2 5785 5266
1 9753 392
1 2569 1949
2 6194 9582
1 4390 3820
1 2612 333
2 7722 2939
2 3803 3453
2 2918 1676
1 3437 4361
2 8125 5259
2 163 7850
1 6567 4705
1 4589 2703
1 7942 7105
2 3864 7356
1 6092 2798
1 1261 610
1 1586 3669
1 53 1183
2 8956 3744
1 4402 1998
1 815 3432
2 9137 983
2 3520 386
2 8576 3851
1 9765 6852
1 3362 7514
2 2311 3730
2 5455 5977
2 828 1111
2 2411 3743
2 4204 5409
1 9760 8156
2 136 3630
1 3721 1055
2 8999 7156
2 265 4843
1 9694 2626
1 4256 4957
2 9454 6489
1 6806 6053
2 8060 123
2 4021 8761
2 7139 1272
2 2652 7633
2 9300 143
1 2175 3182
1 726 7009
1 2253 884
1 5149 4734
2 9686 3411
2 2304 967
1 4104 9380
2 1277 9950
2 8625 783
2 4418 3246
1 4021 2944
1 5747 1085
1 6680 7473
2 1731 5374
2 3484 2637
1 3657 6853
2 2721 5187
1 5259 4748
1 2490 2966
2 3776 5965
2 8114 2818
1 8702 5755
1 8654 1823
1 6864 358
2 8026 7110
2 5054 2766
1 4574 4130
2 5970 6267
1 8245 9018
1 188 1383
1 5377 5428
2 3348 6766
2 6071 5526
2 5582 1172
2 1244 4784
1 9469 366
1 776 6386
1 9428 7718
1 8669 9283
2 8654 24
2 361 3750
2 4993 7154
1 3553 5079
1 3031 8665
2 2215 5601
2 3714 7794
2 315 5318
2 6492 9742
1 2928 4257
1 3605 3194
1 7338 4138
1 8964 2117
1 1906 4732
1 8122 4600
1 7858 3452
1 6428 2211
1 9081 4794
2 88 3187
2 196 6428
1 5368 9852
1 1671 2845
1 229 1101
1 8907 2907
1 6615 8796
2 7341 155
1 495 2754
1 8073 5008
1 3675 8096
2 3584 7090
1 8266 969
2 157 564
1 1830 4463
1 7895 753
2 7806 8239
1 1228 8498
1 4615 8972
2 5025 2870
1 325 1602
2 3477 1877
1 2180 533
2 2515 4700
1 5850 9820
1 7568 1833
2 4141 9780
2 835 5608
1 2541 7921
2 9351 3406
2 7846 5819
2 8822 817
2 8783 8957
2 4938 5060
2 3764 987
2 6170 2891
1 2937 1785
1 4074 8772
2 1662 8874
1 2341 8124
1 5704 3547
2 22 1147
1 8264 5012
1 7736 4873
1 708 2081
2 1856 2873
2 5070 6953
2 5036 2582
2 5714 3260
1 568 4360
2 5042 579
1 92 3484
1 7467 6469
2 3791 9866
1 5926 8561
2 2850 7711
1 4730 8035
2 7519 5002
1 431 9192
2 3007 6248
2 8867 3978
1 4096 2366
2 4967 2912
1 3206 2797
1 4437 274
1 8431 3882
2 6190 6922
1 6472 5903
1 5278 2248
2 107 6983
2 7044 9417
2 7421 1006
2 7050 3673
1 6633 7324
2 1566 6924
1 5293 2824
1 7293 3079
2 9182 2204
1 4667 6823
2 9318 9864
2 4209 6243
2 9095 8823
2 4479 618
1 5558 8601
2 537 5129
2 501 8704
1 9615 1428
1 2945 286
2 8325 6371
1 8830 6151
2 8095 3058
2 8396 6761
1 576 9175
1 6888 1018
2 8920 6679
2 905 905
1 5984 8461
1 3692 7594
2 1037 8106
2 8687 9922
1 6660 4366
2 2181 5686
1 7213 5234
2 7669 8827
2 8758 2674
2 8428 8985
1 5430 5262
2 1589 2231
1 965 3609
2 2180 599
1 6647 520
1 5684 1740
2 8871 7056
2 4389 2278
1 1526 774
2 9512 668
1 4431 2515
1 1864 2037
1 2568 1012
2 8838 1171
2 8446 6052
2 9210 6551
1 2060 356
2 8179 7164
1 4737 7571
2 6729 4541
2 1697 1529
2 4522 8460
1 2195 6113
2 4121 9811
1 6093 7359
1 7765 6366
1 5102 4224
2 9020 7915
1 4632 5052
1 2138 5172
2 57 2435
1 658 3816
2 4260 9614
1 1002 3553
1 8008 4547
1 9572 5783
2 6674 6546
2 2850 9262
2 3481 1227
2 5260 1981
1 2 8512
1 2877 7134
2 2072 9172
1 1123 3708
1 6867 2028
1 7420 9425
1 6624 5029
2 2640 2774
2 3602 5074
2 3763 3620
2 8325 9231
2 2352 4551
2 2196 470
2 6372 5658
2 7628 6167
2 1670 816
1 7313 6109
2 4486 9980
2 8178 9608
1 6989 7317
1 9444 3730
2 5630 7332
2 9730 7735
2 2869 739
1 5851 9455
1 7131 8788
1 4956 6769
1 5515 141
2 6067 4586
1 1692 7173
2 7844 4570
2 4566 3218
1 9746 6663
1 8962 3040
1 3204 5329
2 5551 3902
1 7207 512
2 6864 2765
2 7928 3543
2 4219 7744
2 693 5024
2 4557 4451
1 5760 7030
1 36 9180
1 6514 8121
2 2774 8964
2 1626 8358
1 1068 6604
1 2642 4663
1 9508 7840
1 6169 542
1 9162 229
1 6898 8634
1 7690 378
2 3972 2895
2 3409 4710
2 8967 2055
2 9372 8568
1 7409 3898
2 3763 7019
2 2420 1036
1 3096 1087
2 9144 418
2 8183 7488
1 8665 8226
2 1989 2565
2 303 7366
1 8555 5250
1 4345 6653
2 9080 6593
1 3618 297
1 2900 4068
1 1129 4670
1 6494 339
2 4122 1770
2 7172 6295
1 8662 4765
2 6178 9293
2 2076 5364
2 4762 3664
2 3102 217
2 6306 5928
2 9538 4590
1 6752 9404
1 2171 6799
2 6252 3669
1 7367 5908
2 1897 1252
2 5371 3321
2 8034 4581
2 9315 9898
1 1092 6901
2 4900 4501
1 3317 8312
1 7619 9261
1 1454 8404
2 2565 756
2 4599 8413
1 7804 4377
1 8192 7769
2 2691 9163
1 3237 3413
1 8019 9099
1 1793 546
2 8816 9504
2 2502 9967
2 571 7055
1 8227 3823
1 438 9286
2 2433 3376
2 4992 2903
2 3409 8404
2 6786 7375
1 1907 588
1 5111 1873
2 3467 5820
2 7224 306
1 2608 6586
2 1867 3759
2 9941 8334
2 1998 4490
2 5931 8140
2 483 4972
1 8700 8874
1 617 8105
2 5589 7844
1 4916 2147
2 6907 1794
2 453 8855
1 9429 4972
2 2874 871
2 3385 1109
2 2144 487
2 498 6968
1 9454 9086
1 4451 9102
2 5454 1874
2 5260 9835
1 1160 5285
2 9430 4210
1 8607 5292
1 1094 9790
2 4689 1168
1 4851 9205
2 2764 6791
2 8746 1969
1 5313 1565
2 6426 3151
1 7379 5590
1 4874 5287
1 1462 3118
1 2726 9592
1 7338 891
1 3909 2503
1 4377 8384
2 4540 1776
2 1194 8364
1 8402 72
1 86 9262
2 6918 3001
1 6987 1642
2 7149 5185
1 1471 269
1 8564 7385
2 5857 6316
2 4991 2424
2 7835 6503
1 7002 3460
1 3163 5907
1 1919 1355
2 4407 4643
1 8375 9808
2 6662 9634
2 7047 6270
1 6958 5242
2 5659 5333
2 9197 3319
1 1695 93
1 1051 5509
2 6323 2934
1 4702 1535
2 7941 6430
2 7700 9067
1 6084 1944
1 9532 1848
2 544 6831
1 2679 7271
1 6445 2090
1 7805 8677
1 4461 8565
2 1843 2612
2 2101 8541
1 3120 8767
2 6430 5771
1 4509 6946
2 3738 7942
2 3303 9365
1 9750 144
2 7343 2322
2 7473 5507
1 5825 9084
1 5844 8093
2 6620 2664
2 1077 3242
2 683 4328
2 5754 7631
1 1902 614
1 1501 4440
2 8706 1669
1 435 193
2 3479 217
2 6740 4404
1 8379 4529
1 4386 8684
2 4873 1049
1 5431 5718
1 5958 8577
2 9130 9845
2 1815 6919
2 5200 8473
2 6048 9011
2 4726 3313
1 3624 5883
2 5488 4001
1 6767 8953
2 9386 8677
1 7122 9837
2 4689 2078
1 5061 2145
1 7055 3713
1 8439 4873
1 9120 1528
1 5518 8113
2 7991 4291
1 465 315
2 6416 2101
2 7416 7600
1 5877 3708
2 7537 5416
1 721 6447
2 2808 7761
2 3034 499
1 9451 7877
2 9497 3366
2 9303 1457
1 6591 3909
2 7203 8626
2 846 5255
1 2123 2157
2 4833 6553
2 1582 7745
2 5823 2586
2 3784 1564
2 3626 7657
2 4250 799
1 2514 1215
2 1061 6950
1 4752 8824
2 9121 9581
1 990 9462
1 5649 4679
2 8646 3986
2 7766 8072
2 3931 6937
1 3402 509
1 4054 5251
2 1582 7380
1 5301 8143
1 5941 6769
1 8320 1437
2 6389 8384
1 3394 2591
1 3859 284
1 9208 6012
2 9042 7576
2 1359 5114
2 8505 7461
1 2279 8261
2 2798 5456
1 3771 7740
1 5695 9655
1 7434 7326
2 6609 6374
2 117 8339
1 3915 3807
2 1789 7413
1 1211 9809
2 4264 9293
2 1567 4003
2 6178 8002
1 6444 6399
2 3015 3136
1 4008 9408
2 6246 6395
1 3930 8646
1 4645 7354
1 1646 2690
2 6265 7286
1 7417 25
1 8777 2780
2 307 2363
1 5253 7176
2 6986 7067
1 2784 3806
2 4237 7986
1 5634 6402
2 1937 9786
1 4610 4542
1 3929 6342
2 5826 3267
2 2354 5776
1 1104 9549
2 7769 1006
2 4306 9610
2 3961 1743
2 42 8617
2 2691 5025
2 2134 1673
2 1145 6665
2 9783 8480
2 6656 8911
1 3996 6666
1 3129 213
1 1591 4177
2 573 4130
2 8992 2230
2 4964 9642
2 3003 1809
2 172 7658
1 4980 620
2 7713 4702
2 6740 4798
1 1567 2503
1 3744 8123
2 6827 9514
1 1369 5922
2 3295 5771
1 3158 8710
2 3503 2897
1 7457 9296
1 3993 2667
1 3465 2547
2 9803 2022
1 1984 6738
1 5817 8196
1 1711 9651
2 7288 1463
1 625 4758
1 1385 1246
1 7053 7982
1 8267 1592
1 8983 4120
2 2433 8480
1 6390 1190
2 3288 2476
2 2101 3805
1 6851 4680
1 6323 5442
1 1141 5705
1 6260 6720
2 2453 818
2 5121 158
1 822 3843
1 2170 1786
1 577 6744
1 7076 4073
1 8916 5074
2 7589 150
2 502 5726
2 1201 6249
1 6324 1975
1 95 8959
1 2600 1523
1 5925 7745
1 1186 7467
2 3282 4958
1 7885 8966
1 8954 4141
2 1900 7468
2 2793 9118
2 9660 7824
2 7768 780
1 7394 6178
1 9059 5236
2 7956 7970
1 2200 9737
2 5274 5270
1 2015 8244
1 5769 6026
1 1781 4596
1 2233 5978
2 5350 2296
1 8177 7018
1 6396 679
1 2763 8497
1 588 8248
1 7823 7093
1 8619 7080
1 6485 9701
1 5940 529
1 8010 1092
2 9082 4534
2 9276 7381
1 258 1678
2 4575 6964
2 271 3872
2 5906 9686
1 478 2872
2 5857 1644
2 7997 3299
2 2915 5424
2 6347 8238
2 8529 7273
1 2240 217
1 5562 5706
1 1119 3402
1 7918 1047
1 831 2295
1 838 7746
1 8251 5935
1 5308 7236
2 7215 3504
1 3494 4005
2 5544 2158
1 7884 5926
2 3949 5506
2 9954 3580
1 202 7478
1 4166 6979
2 8262 4778
1 2660 1158
1 8083 8077
1 835 1939
1 6542 5707
1 5737 9810
2 8228 4977
1 5101 8744
2 3278 4981
1 7038 2342
